memory_system,model,model_label,scale,s,s_label,key,question_id,question_type,question_type_short,success,retrieval_calls,pass_at_b2,p_budget_exhausted,p_wrong_within_budget,api_calls,prompt_tokens,completion_tokens,total_tokens,stopped_by
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:67e0d0f2,67e0d0f2,,unknown,False,1,False,False,True,1,7420,22,7442,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:681a1674,681a1674,,unknown,False,1,False,False,True,1,7311,29,7340,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:69fee5aa,69fee5aa,,unknown,False,1,False,False,True,1,6597,27,6624,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6a1eabeb,6a1eabeb,,unknown,True,1,True,False,False,1,7974,27,8001,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6a27ffc2,6a27ffc2,,unknown,False,1,False,False,True,1,9009,26,9035,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6ade9755,6ade9755,,unknown,False,1,False,False,True,1,2350,112,2462,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6ae235be,6ae235be,,unknown,True,1,True,False,False,1,2034,41,2075,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6aeb4375,6aeb4375,,unknown,False,1,False,False,True,1,5559,19,5578,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6aeb4375_abs,6aeb4375_abs,,unknown,True,1,True,False,False,1,5561,62,5623,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6b168ec8,6b168ec8,,unknown,True,1,True,False,False,1,3913,26,3939,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6b7dfb22,6b7dfb22,,unknown,False,1,False,False,True,1,5050,153,5203,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6c49646a,6c49646a,,unknown,False,1,False,False,True,1,6376,26,6402,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6cb6f249,6cb6f249,,unknown,False,1,False,False,True,1,7160,42,7202,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6d550036,6d550036,,unknown,False,1,False,False,True,1,14692,130,14822,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6e984301,6e984301,,unknown,False,1,False,False,True,1,8816,31,8847,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6e984302,6e984302,,unknown,False,1,False,False,True,1,8802,106,8908,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:6f9b354f,6f9b354f,,unknown,True,1,True,False,False,1,3556,20,3576,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7024f17c,7024f17c,,unknown,False,1,False,False,True,1,9757,82,9839,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:70b3e69b,70b3e69b,,unknown,True,1,True,False,False,1,2675,54,2729,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:71017276,71017276,,unknown,False,1,False,False,True,1,4227,25,4252,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:71017277,71017277,,unknown,True,1,True,False,False,1,4213,20,4233,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:71315a70,71315a70,,unknown,True,1,True,False,False,1,7960,24,7984,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7161e7e2,7161e7e2,,unknown,True,1,True,False,False,1,2540,43,2583,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:71a3fd6b,71a3fd6b,,unknown,True,1,True,False,False,1,927,41,968,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:720133ac,720133ac,,unknown,True,1,True,False,False,1,4964,41,5005,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:726462e0,726462e0,,unknown,True,1,True,False,False,1,3725,27,3752,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:72e3ee87,72e3ee87,,unknown,True,1,True,False,False,1,6736,23,6759,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:73d42213,73d42213,,unknown,False,1,False,False,True,1,5323,22,5345,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7401057b,7401057b,,unknown,False,1,False,False,True,1,7371,118,7489,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7405e8b1,7405e8b1,,unknown,False,1,False,False,True,1,5858,125,5983,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7527f7e2,7527f7e2,,unknown,True,1,True,False,False,1,3927,20,3947,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:75499fd8,75499fd8,,unknown,False,1,False,False,True,1,3373,39,3412,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:75832dbd,75832dbd,,unknown,False,1,False,False,True,1,4414,655,5069,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:75f70248,75f70248,,unknown,False,1,False,False,True,1,4169,81,4250,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:76d63226,76d63226,,unknown,True,1,True,False,False,1,3317,21,3338,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:778164c6,778164c6,,unknown,True,1,True,False,False,1,1472,37,1509,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:77eafa52,77eafa52,,unknown,True,1,True,False,False,1,4521,54,4575,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7a87bd0c,7a87bd0c,,unknown,True,1,True,False,False,1,6596,23,6619,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7a8d0b71,7a8d0b71,,unknown,True,1,True,False,False,1,2577,32,2609,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7e00a6cb,7e00a6cb,,unknown,True,1,True,False,False,1,1178,27,1205,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:7e974930,7e974930,,unknown,True,1,True,False,False,1,4912,25,4937,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8077ef71,8077ef71,,unknown,False,1,False,False,True,1,1936,19,1955,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:80ec1f4f,80ec1f4f,,unknown,False,1,False,False,True,1,7459,68,7527,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:80ec1f4f_abs,80ec1f4f_abs,,unknown,True,1,True,False,False,1,7456,86,7542,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:81507db6,81507db6,,unknown,False,1,False,False,True,1,15913,275,16188,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:830ce83f,830ce83f,,unknown,False,1,False,False,True,1,5543,13,5556,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8464fc84,8464fc84,,unknown,True,1,True,False,False,1,1594,31,1625,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:852ce960,852ce960,,unknown,False,1,False,False,True,1,6569,33,6602,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:853b0a1d,853b0a1d,,unknown,True,3,False,True,False,3,8788,68,8856,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8550ddae,8550ddae,,unknown,True,1,True,False,False,1,3933,18,3951,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:85fa3a3f,85fa3a3f,,unknown,True,1,True,False,False,1,4358,73,4431,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:86b68151,86b68151,,unknown,True,1,True,False,False,1,2967,18,2985,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:86f00804,86f00804,,unknown,True,1,True,False,False,1,3540,23,3563,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8752c811,8752c811,,unknown,True,1,True,False,False,1,2256,46,2302,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:87f22b4a,87f22b4a,,unknown,True,1,True,False,False,1,7226,105,7331,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:88432d0a,88432d0a,,unknown,False,1,False,False,True,1,12833,44,12877,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:88432d0a_abs,88432d0a_abs,,unknown,True,1,True,False,False,1,12841,71,12912,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:89527b6b,89527b6b,,unknown,True,1,True,False,False,1,1114,24,1138,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8979f9ec,8979f9ec,,unknown,False,1,False,False,True,1,6780,30,6810,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:89941a93,89941a93,,unknown,False,1,False,False,True,1,7445,105,7550,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:89941a94,89941a94,,unknown,True,1,True,False,False,1,7477,120,7597,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8a137a7f,8a137a7f,,unknown,True,1,True,False,False,1,3725,19,3744,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8a2466db,8a2466db,,unknown,False,1,False,False,True,1,5752,78,5830,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8aef76bc,8aef76bc,,unknown,True,1,True,False,False,1,1247,31,1278,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8b9d4367,8b9d4367,,unknown,True,1,True,False,False,1,1377,39,1416,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8c18457d,8c18457d,,unknown,True,1,True,False,False,1,4960,57,5017,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8cf4d046,8cf4d046,,unknown,False,1,False,False,True,1,9140,68,9208,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8cf51dda,8cf51dda,,unknown,True,1,True,False,False,1,861,94,955,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8e91e7d9,8e91e7d9,,unknown,False,1,False,False,True,1,7174,24,7198,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8e9d538c,8e9d538c,,unknown,True,1,True,False,False,1,3943,24,3967,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8ebdbe50,8ebdbe50,,unknown,True,1,True,False,False,1,4297,18,4315,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:8fb83627,8fb83627,,unknown,True,1,True,False,False,1,5678,19,5697,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:91b15a6e,91b15a6e,,unknown,False,1,False,False,True,1,7002,86,7088,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:92a0aa75,92a0aa75,,unknown,False,1,False,False,True,1,7507,31,7538,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:945e3d21,945e3d21,,unknown,True,1,True,False,False,1,6661,17,6678,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:94f70d80,94f70d80,,unknown,True,1,True,False,False,1,3424,21,3445,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:95228167,95228167,,unknown,False,1,False,False,True,1,3828,121,3949,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:95bcc1c8,95bcc1c8,,unknown,True,1,True,False,False,1,4005,23,4028,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:982b5123,982b5123,,unknown,False,1,False,False,True,1,6393,20,6413,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:982b5123_abs,982b5123_abs,,unknown,False,1,False,False,True,1,6387,36,6423,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:993da5e2,993da5e2,,unknown,False,1,False,False,True,1,5995,28,6023,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9a707b81,9a707b81,,unknown,False,2,False,False,True,2,14964,66,15030,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9a707b82,9a707b82,,unknown,False,1,False,False,True,1,7447,24,7471,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9aaed6a3,9aaed6a3,,unknown,True,1,True,False,False,1,2976,52,3028,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9bbe84a2,9bbe84a2,,unknown,False,1,False,False,True,1,6503,30,6533,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9d25d4e0,9d25d4e0,,unknown,False,1,False,False,True,1,10050,88,10138,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9ea5eabc,9ea5eabc,,unknown,False,1,False,False,True,1,7686,17,7703,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:9ee3ecd6,9ee3ecd6,,unknown,False,1,False,False,True,1,5659,31,5690,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a06e4cfe,a06e4cfe,,unknown,True,1,True,False,False,1,3741,34,3775,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a08a253f,a08a253f,,unknown,True,1,True,False,False,1,6074,33,6107,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a11281a2,a11281a2,,unknown,False,1,False,False,True,1,8476,31,8507,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a1cc6108,a1cc6108,,unknown,True,1,True,False,False,1,6380,45,6425,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a1eacc2a,a1eacc2a,,unknown,True,1,True,False,False,1,7361,21,7382,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a2f3aa27,a2f3aa27,,unknown,False,1,False,False,True,1,5741,25,5766,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a3045048,a3045048,,unknown,False,1,False,False,True,1,5555,65,5620,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a3332713,a3332713,,unknown,True,1,True,False,False,1,4081,60,4141,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a346bb18,a346bb18,,unknown,False,1,False,False,True,1,7155,94,7249,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a3838d2b,a3838d2b,,unknown,False,1,False,False,True,1,18331,99,18430,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a40e080f,a40e080f,,unknown,True,1,True,False,False,1,1323,32,1355,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a4996e51,a4996e51,,unknown,True,1,True,False,False,1,6883,53,6936,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a82c026e,a82c026e,,unknown,True,1,True,False,False,1,2924,24,2948,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a89d7624,a89d7624,,unknown,False,1,False,False,True,1,3366,85,3451,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a96c20ee,a96c20ee,,unknown,True,1,True,False,False,1,6618,20,6638,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a96c20ee_abs,a96c20ee_abs,,unknown,False,1,False,False,True,1,6624,22,6646,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:a9f6b44c,a9f6b44c,,unknown,False,1,False,False,True,1,7155,114,7269,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:aae3761f,aae3761f,,unknown,False,1,False,False,True,1,10053,141,10194,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ac031881,ac031881,,unknown,True,1,True,False,False,1,2370,20,2390,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ad7109d1,ad7109d1,,unknown,True,1,True,False,False,1,3644,22,3666,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:af082822,af082822,,unknown,True,1,True,False,False,1,3360,24,3384,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:af8d2e46,af8d2e46,,unknown,False,1,False,False,True,1,3170,59,3229,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:afdc33df,afdc33df,,unknown,False,1,False,False,True,1,5154,313,5467,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:affe2881,affe2881,,unknown,True,1,True,False,False,1,6694,29,6723,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b01defab,b01defab,,unknown,True,1,True,False,False,1,5636,24,5660,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b0479f84,b0479f84,,unknown,False,1,False,False,True,1,4131,208,4339,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b29f3365,b29f3365,,unknown,False,1,False,False,True,1,6803,25,6828,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b320f3f8,b320f3f8,,unknown,True,1,True,False,False,1,4265,25,4290,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b3c15d39,b3c15d39,,unknown,True,1,True,False,False,1,6087,38,6125,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b46e15ed,b46e15ed,,unknown,False,1,False,False,True,1,15090,91,15181,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b46e15ee,b46e15ee,,unknown,True,1,True,False,False,1,15080,27,15107,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b5ef892d,b5ef892d,,unknown,False,1,False,False,True,1,10587,58,10645,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b6019101,b6019101,,unknown,True,1,True,False,False,1,5799,21,5820,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b6025781,b6025781,,unknown,False,1,False,False,True,1,3238,400,3638,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b759caee,b759caee,,unknown,True,1,True,False,False,1,1018,17,1035,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b86304ba,b86304ba,,unknown,True,1,True,False,False,1,2810,23,2833,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:b9cfe692,b9cfe692,,unknown,True,1,True,False,False,1,8789,37,8826,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ba358f49,ba358f49,,unknown,False,6,False,True,False,6,37640,156,37796,budget
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ba358f49_abs,ba358f49_abs,,unknown,False,1,False,False,True,1,6779,74,6853,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ba61f0b9,ba61f0b9,,unknown,False,1,False,False,True,1,6612,20,6632,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bb7c3b45,bb7c3b45,,unknown,False,1,False,False,True,1,6266,86,6352,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bbf86515,bbf86515,,unknown,True,1,True,False,False,1,6529,67,6596,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bc149d6b,bc149d6b,,unknown,False,1,False,False,True,1,6078,27,6105,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bc8a6e93,bc8a6e93,,unknown,True,1,True,False,False,1,4014,22,4036,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bc8a6e93_abs,bc8a6e93_abs,,unknown,False,1,False,False,True,1,4015,20,4035,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bcbe585f,bcbe585f,,unknown,True,1,True,False,False,1,2709,19,2728,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:bf659f65,bf659f65,,unknown,False,1,False,False,True,1,8684,69,8753,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c14c00dd,c14c00dd,,unknown,False,1,False,False,True,1,3450,88,3538,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c18a7dc8,c18a7dc8,,unknown,True,1,True,False,False,1,7648,162,7810,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c19f7a0b,c19f7a0b,,unknown,True,1,True,False,False,1,3337,24,3361,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c2ac3c61,c2ac3c61,,unknown,True,1,True,False,False,1,8053,38,8091,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c4a1ceb8,c4a1ceb8,,unknown,False,1,False,False,True,1,12772,65,12837,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c4ea545c,c4ea545c,,unknown,True,1,True,False,False,1,6027,62,6089,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c4f10528,c4f10528,,unknown,True,1,True,False,False,1,2097,30,2127,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c5e8278d,c5e8278d,,unknown,True,1,True,False,False,1,3726,18,3744,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c6853660,c6853660,,unknown,True,1,True,False,False,1,5925,24,5949,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c7cf7dfd,c7cf7dfd,,unknown,True,1,True,False,False,1,2341,31,2372,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c7dc5443,c7dc5443,,unknown,False,1,False,False,True,1,7262,22,7284,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c8090214,c8090214,,unknown,True,1,True,False,False,1,6840,96,6936,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c8090214_abs,c8090214_abs,,unknown,False,5,False,True,False,5,34279,160,34439,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c8c3f81d,c8c3f81d,,unknown,True,1,True,False,False,1,3046,9,3055,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c8f1aeed,c8f1aeed,,unknown,True,1,True,False,False,1,1416,39,1455,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c960da58,c960da58,,unknown,True,1,True,False,False,1,3888,17,3905,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:c9f37c46,c9f37c46,,unknown,False,1,False,False,True,1,7181,34,7215,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:caf03d32,caf03d32,,unknown,False,1,False,False,True,1,5107,112,5219,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:caf9ead2,caf9ead2,,unknown,True,1,True,False,False,1,2040,21,2061,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:cc06de0d,cc06de0d,,unknown,True,1,True,False,False,1,5219,37,5256,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:cc539528,cc539528,,unknown,True,1,True,False,False,1,1574,23,1597,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:cc5ded98,cc5ded98,,unknown,True,1,True,False,False,1,6560,28,6588,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:cc6d1ec1,cc6d1ec1,,unknown,False,1,False,False,True,1,6931,25,6956,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ccb36322,ccb36322,,unknown,True,1,True,False,False,1,2872,20,2892,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ce6d2d27,ce6d2d27,,unknown,True,1,True,False,False,1,5978,17,5995,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:ceb54acb,ceb54acb,,unknown,True,1,True,False,False,1,682,45,727,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:cf22b7bf,cf22b7bf,,unknown,True,1,True,False,False,1,8031,28,8059,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:d01c6aa8,d01c6aa8,,unknown,False,1,False,False,True,1,7988,23,8011,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:d23cf73b,d23cf73b,,unknown,False,1,False,False,True,1,14778,34,14812,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:d24813b1,d24813b1,,unknown,False,1,False,False,True,1,4762,100,4862,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:d3ab962e,d3ab962e,,unknown,True,1,True,False,False,1,6369,25,6394,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:d52b4f67,d52b4f67,,unknown,True,1,True,False,False,1,2557,22,2579,model
MemOS-text,openai_qwen3-8b,Qwen 8B,s_0,0,$s_0$,s_0:d596882b,d596882b,,unknown,True,1,True,False,False,1,1578,49,1627,model
