row_id,model_label,qwen_model_id,dataset_name,s,family,question_type_short,success,llm_judge,f1,retrieval_calls,react_steps,context_tokens,qwen_input_price_cny_per_1m,qwen_output_price_cny_per_1m,qwen_chat_prompt_tokens,qwen_chat_completion_tokens,qwen_chat_calls,qwen_chat_cost_cny,qwen_chat_cost_usd_report,q0_corpus_rows,q0_memory_files_indexed_est,q0_embedding_chunks_est,q0_embedding_prompt_tokens_est,q0_embedding_cost_usd_est,q1_query_embedding_prompt_tokens_est,q1_query_embedding_calls_est,q1_query_embedding_cost_usd_est,embedding_cost_usd_est,embedding_model,embedding_cost_basis,judge_model,judge_prompt_tokens,judge_completion_tokens,judge_calls,judge_cost_usd,total_cost_cny_report,total_cost_usd_report,original_runner_total_cost_usd,result_path,source_root
50,qwen8b,qwen3-8b,s0/longmem_ssa/lm_2_a0354,0,longmem_ssa,SSA,1,1,,1,2,1996,0.5,2.0,2976,121,2,0.00173,0.00025311640428395853,1,2,13,4368,8.736e-05,14,1,2.8e-07,8.764000000000001e-05,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1368,201,3,0.000326,0.0045571466720000006,0.0006667564042839585,0.000326,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
51,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0035,0,longmem_ssp,SSP,1,1,,1,2,2138,0.5,2.0,2833,300,2,0.0020165,0.00029503423655410547,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2013,33,3,0.000322,0.005516464384000001,0.0008071142365541056,0.000322,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
52,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0041,0,longmem_ssp,SSP,1,1,,1,2,2145,0.5,2.0,2833,301,2,0.0020185,0.0002953268566746649,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2016,167,3,0.000403,0.006072083184,0.0008884068566746649,0.000403,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
53,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0074,0,longmem_ssp,SSP,1,1,,1,2,2127,0.5,2.0,2833,288,2,0.0019925,0.00029152279510739155,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1977,102,3,0.000358,0.0057385171839999995,0.0008396027951073916,0.000358,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
54,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0159,0,longmem_ssp,SSP,1,1,,1,2,2144,0.5,2.0,2833,300,2,0.0020165,0.00029503423655410547,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2013,33,3,0.000322,0.005516464384000001,0.0008071142365541056,0.000322,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
55,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0306,0,longmem_ssp,SSP,1,1,,1,2,2142,0.5,2.0,2835,298,2,0.0020135,0.0002945953063732662,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2007,33,3,0.000321,0.005506629584,0.0008056753063732662,0.000321,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
56,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0363,0,longmem_ssp,SSP,1,1,,1,2,2142,0.5,2.0,2835,300,2,0.0020175,0.00029518054661438524,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2013,153,3,0.000394,0.006009569984,0.0008792605466143852,0.000394,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
57,qwen8b,qwen3-8b,s0/longmem_ssp/lm_11_a0436,0,longmem_ssp,SSP,1,1,,1,2,2182,0.5,2.0,2833,336,2,0.0020885,0.0003055685608942471,1,2,23,9497,0.00018994,7,1,1.4e-07,0.00019008,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2121,169,3,0.00042,0.006258274784000001,0.0009156485608942471,0.00042,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
58,qwen8b,qwen3-8b,s0/longmem_ssp/lm_12_a0181,0,longmem_ssp,SSP,0,0,,0,1,398,0.5,2.0,490,264,1,0.000773,0.00011309767659624276,1,2,29,12556,0.00025112,0,0,0.0,0.00025112,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2118,302,3,0.000499,0.0058999201760000005,0.0008632176765962427,0.000499,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
59,qwen8b,qwen3-8b,s0/longmem_ssp/lm_12_a0186,0,longmem_ssp,SSP,0,0,,0,1,398,0.5,2.0,490,264,1,0.000773,0.00011309767659624276,1,2,29,12556,0.00025112,0,0,0.0,0.00025112,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2118,293,3,0.000494,0.005865746176,0.0008582176765962427,0.000494,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
60,qwen8b,qwen3-8b,s0/longmem_ssp/lm_12_a0233,0,longmem_ssp,SSP,0,0,,0,1,398,0.5,2.0,490,264,1,0.000773,0.00011309767659624276,1,2,29,12556,0.00025112,0,0,0.0,0.00025112,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2118,302,3,0.000499,0.0058999201760000005,0.0008632176765962427,0.000499,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
61,qwen8b,qwen3-8b,s0/longmem_ssp/lm_12_a0249,0,longmem_ssp,SSP,0,0,,0,1,398,0.5,2.0,490,264,1,0.000773,0.00011309767659624276,1,2,29,12556,0.00025112,0,0,0.0,0.00025112,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2118,300,3,0.000498,0.005893085376,0.0008622176765962428,0.000498,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
62,qwen8b,qwen3-8b,s0/longmem_ssp/lm_13_a0432,0,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,1,2,29,11218,0.00022436000000000003,0,0,0.0,0.00022436000000000003,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,231,3,0.000418,0.004982902128,0.0007290487107157489,0.000418,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
63,qwen8b,qwen3-8b,s0/longmem_ssp/lm_13_a0458,0,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,1,2,29,11218,0.00022436000000000003,0,0,0.0,0.00022436000000000003,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,220,3,0.000411,0.0049350585280000005,0.0007220487107157489,0.000411,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
64,qwen8b,qwen3-8b,s0/longmem_ssp/lm_15_a0007,0,longmem_ssp,SSP,1,1,,1,2,2129,0.5,2.0,2923,261,2,0.0019835,0.00029020600456487386,1,2,25,10191,0.00020381999999999998,4,1,8e-08,0.0002039,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1911,33,3,0.000306,0.00546856452,0.0008001060045648738,0.000306,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
65,qwen8b,qwen3-8b,s0/longmem_ssp/lm_15_a0165,0,longmem_ssp,SSP,1,1,,1,2,2138,0.5,2.0,2923,270,2,0.0020015,0.00029283958564990924,1,2,25,10191,0.00020381999999999998,4,1,8e-08,0.0002039,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1938,94,3,0.000347,0.00576679132,0.0008437395856499092,0.000347,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
66,qwen8b,qwen3-8b,s0/longmem_ssp/lm_15_a0258,0,longmem_ssp,SSP,1,1,,1,2,2158,0.5,2.0,2922,296,2,0.002053,0.00030037455375431617,1,2,25,10191,0.00020381999999999998,4,1,8e-08,0.0002039,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2016,33,3,0.000322,0.00564742132,0.0008262745537543163,0.000322,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
67,qwen8b,qwen3-8b,s0/longmem_ssp/lm_15_a0282,0,longmem_ssp,SSP,1,1,,1,2,2127,0.5,2.0,2923,261,2,0.0019835,0.00029020600456487386,1,2,25,10191,0.00020381999999999998,4,1,8e-08,0.0002039,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1914,33,3,0.000307,0.00547539932,0.0008011060045648739,0.000307,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
68,qwen8b,qwen3-8b,s0/longmem_ssp/lm_16_a0169,0,longmem_ssp,SSP,0,0,,0,1,369,0.5,2.0,485,240,1,0.0007225,0.00010570901855211564,1,2,27,12193,0.00024386,0,0,0.0,0.00024386,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2028,99,3,0.000364,0.0048771015280000005,0.0007135690185521156,0.000364,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
69,qwen8b,qwen3-8b,s0/longmem_ssp/lm_16_a0216,0,longmem_ssp,SSP,0,0,,0,1,368,0.5,2.0,485,239,1,0.0007205,0.00010541639843155615,1,2,27,12193,0.00024386,0,0,0.0,0.00024386,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2019,102,3,0.000364,0.004875101528,0.0007132763984315562,0.000364,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
70,qwen8b,qwen3-8b,s0/longmem_ssp/lm_16_a0459,0,longmem_ssp,SSP,0,0,,0,1,369,0.5,2.0,485,240,1,0.0007225,0.00010570901855211564,1,2,27,12193,0.00024386,0,0,0.0,0.00024386,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2028,163,3,0.000402,0.005136823928000001,0.0007515690185521157,0.000402,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
71,qwen8b,qwen3-8b,s0/longmem_ssp/lm_19_a0137,0,longmem_ssp,SSP,0,0,,0,1,175,0.5,2.0,480,51,1,0.000342,5.0038040615672735e-05,1,2,20,8667,0.00017334,0,0,0.0,0.00017334,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1398,29,3,0.000227,0.003078243832,0.0004503780406156727,0.000227,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
72,qwen8b,qwen3-8b,s0/longmem_ssp/lm_19_a0142,0,longmem_ssp,SSP,0,0,,0,1,175,0.5,2.0,480,51,1,0.000342,5.0038040615672735e-05,1,2,20,8667,0.00017334,0,0,0.0,0.00017334,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1398,29,3,0.000227,0.003078243832,0.0004503780406156727,0.000227,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
73,qwen8b,qwen3-8b,s0/longmem_ssp/lm_19_a0174,0,longmem_ssp,SSP,0,0,,0,1,175,0.5,2.0,480,51,1,0.000342,5.0038040615672735e-05,1,2,20,8667,0.00017334,0,0,0.0,0.00017334,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1398,21,3,0.000222,0.003044069832,0.0004453780406156727,0.000222,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
74,qwen8b,qwen3-8b,s0/longmem_ssp/lm_19_a0202,0,longmem_ssp,SSP,0,0,,0,1,175,0.5,2.0,480,51,1,0.000342,5.0038040615672735e-05,1,2,20,8667,0.00017334,0,0,0.0,0.00017334,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1398,29,3,0.000227,0.003078243832,0.0004503780406156727,0.000227,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
75,qwen8b,qwen3-8b,s0/longmem_ssp/lm_21_a0318,0,longmem_ssp,SSP,1,1,,1,2,1884,0.5,2.0,2727,217,2,0.0017975,0.00026299233335284135,1,2,22,7233,0.00014466,3,1,6e-08,0.00014471999999999998,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1905,232,3,0.000425,0.005691422256,0.0008327123333528413,0.000425,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
76,qwen8b,qwen3-8b,s0/longmem_ssp/lm_21_a0359,0,longmem_ssp,SSP,1,1,,1,2,1832,0.5,2.0,2727,151,2,0.0016655,0.00024367940539591503,1,2,22,7233,0.00014466,3,1,6e-08,0.00014471999999999998,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1713,321,3,0.00045,0.005730292256,0.000838399405395915,0.00045,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
77,qwen8b,qwen3-8b,s0/longmem_ssp/lm_23_a0059,0,longmem_ssp,SSP,1,1,,1,2,1919,0.5,2.0,2701,219,2,0.0017885,0.0002616755428103236,1,2,25,10041,0.00020082,4,1,8e-08,0.0002009,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1962,33,3,0.000314,0.00530773852,0.0007765755428103237,0.000314,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
78,qwen8b,qwen3-8b,s0/longmem_ssp/lm_26_a0148,0,longmem_ssp,SSP,1,1,,1,2,2099,0.5,2.0,2780,325,2,0.00204,0.00029847252297067944,1,2,25,10322,0.00020644,3,1,6e-08,0.0002065,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2160,110,3,0.00039,0.0061169582000000005,0.0008949725229706794,0.00039,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
79,qwen8b,qwen3-8b,s0/longmem_ssp/lm_26_a0198,0,longmem_ssp,SSP,1,1,,1,2,2104,0.5,2.0,2780,328,2,0.002046,0.0002993503833323579,1,2,25,10322,0.00020644,3,1,6e-08,0.0002065,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2163,296,3,0.000502,0.0068884558,0.0010078503833323578,0.000502,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
80,qwen8b,qwen3-8b,s0/longmem_ssp/lm_26_a0381,0,longmem_ssp,SSP,1,1,,1,2,2091,0.5,2.0,2780,325,2,0.00204,0.00029847252297067944,1,2,25,10322,0.00020644,3,1,6e-08,0.0002065,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2160,109,3,0.000389,0.0061101234,0.0008939725229706795,0.000389,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
81,qwen8b,qwen3-8b,s0/longmem_ssp/lm_26_a0419,0,longmem_ssp,SSP,1,1,,1,2,2099,0.5,2.0,2780,325,2,0.00204,0.00029847252297067944,1,2,25,10322,0.00020644,3,1,6e-08,0.0002065,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2160,110,3,0.00039,0.0061169582000000005,0.0008949725229706794,0.00039,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
82,qwen8b,qwen3-8b,s0/longmem_ssp/lm_27_a0154,0,longmem_ssp,SSP,0,0,,0,1,228,0.5,2.0,489,95,1,0.0004345,6.357172119154913e-05,1,2,20,7833,0.00015666,0,0,0.0,0.00015666,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1602,245,3,0.000387,0.004150307368,0.0006072317211915491,0.000387,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
83,qwen8b,qwen3-8b,s0/longmem_ssp/lm_27_a0156,0,longmem_ssp,SSP,0,0,,0,1,224,0.5,2.0,489,91,1,0.0004265,6.240124070931117e-05,1,2,20,7833,0.00015666,0,0,0.0,0.00015666,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1590,21,3,0.000251,0.003212774568,0.0004700612407093111,0.000251,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
84,qwen8b,qwen3-8b,s0/longmem_ssp/lm_27_a0166,0,longmem_ssp,SSP,0,0,,0,1,228,0.5,2.0,489,95,1,0.0004345,6.357172119154913e-05,1,2,20,7833,0.00015666,0,0,0.0,0.00015666,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1602,245,3,0.000387,0.004150307368,0.0006072317211915491,0.000387,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
85,qwen8b,qwen3-8b,s0/longmem_ssp/lm_27_a0256,0,longmem_ssp,SSP,0,0,,0,1,231,0.5,2.0,489,98,1,0.0004405,6.444958155322759e-05,1,2,20,7833,0.00015666,0,0,0.0,0.00015666,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1611,242,3,0.000387,0.004156307368,0.0006081095815532276,0.000387,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
86,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0028,0,longmem_ssp,SSP,0,0,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,114,3,0.000327,0.00416584312,0.0006095047580031603,0.000327,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
87,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0095,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,291,3,0.000433,0.004890331920000001,0.0007155047580031604,0.000433,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
88,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0123,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,211,3,0.000385,0.00456226152,0.0006675047580031603,0.000385,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
89,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0191,0,longmem_ssp,SSP,1,1,,0,1,302,0.5,2.0,475,183,1,0.0006035,8.8298121378826e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1809,33,3,0.000291,0.00397579032,0.000581698121378826,0.000291,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
90,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0232,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,295,3,0.000435,0.00490400152,0.0007175047580031603,0.000435,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
91,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0332,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,286,3,0.00043,0.004869827520000001,0.0007125047580031603,0.00043,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
92,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0351,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,299,3,0.000438,0.004924505920000001,0.0007205047580031604,0.000438,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
93,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0401,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,215,3,0.000387,0.0045759311200000005,0.0006695047580031603,0.000387,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
94,qwen8b,qwen3-8b,s0/longmem_ssp/lm_28_a0441,0,longmem_ssp,SSP,1,1,,0,1,274,0.5,2.0,475,155,1,0.0005475,8.01047580031603e-05,1,2,26,10120,0.00020240000000000001,0,0,0.0,0.00020240000000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1722,300,3,0.000438,0.004924505920000001,0.0007205047580031604,0.000438,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
95,qwen8b,qwen3-8b,s0/longmem_ssp/lm_29_a0251,0,longmem_ssp,SSP,0,0,,0,1,322,0.5,2.0,479,199,1,0.0006375,9.327266342833733e-05,1,2,28,12157,0.00024314,0,0,0.0,0.00024314,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1914,142,3,0.000372,0.004841858872,0.0007084126634283373,0.000372,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
96,qwen8b,qwen3-8b,s0/longmem_ssp/lm_29_a0412,0,longmem_ssp,SSP,0,0,,0,1,322,0.5,2.0,479,199,1,0.0006375,9.327266342833733e-05,1,2,28,12157,0.00024314,0,0,0.0,0.00024314,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1914,136,3,0.000369,0.004821354472000001,0.0007054126634283373,0.000369,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
97,qwen8b,qwen3-8b,s0/longmem_ssp/lm_6_a0161,0,longmem_ssp,SSP,1,1,,1,2,1852,0.5,2.0,2702,188,2,0.001727,0.0002526774741031193,1,2,24,9371,0.00018742000000000002,4,1,8e-08,0.00018750000000000003,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1617,147,3,0.000331,0.005270843800000001,0.0007711774741031193,0.000331,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
98,qwen8b,qwen3-8b,s0/longmem_ssp/lm_6_a0384,0,longmem_ssp,SSP,1,1,,1,2,1843,0.5,2.0,2702,173,2,0.001697,0.000248288172294727,1,2,24,9371,0.00018742000000000002,4,1,8e-08,0.00018750000000000003,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1575,147,3,0.000324,0.005193000200000001,0.000759788172294727,0.000324,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
99,qwen8b,qwen3-8b,s0/longmem_ssp/lm_8_a0293,0,longmem_ssp,SSP,0,0,,0,1,296,0.5,2.0,483,169,1,0.0005795,8.478667993211213e-05,1,2,23,11240,0.00022480000000000002,0,0,0.0,0.00022480000000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1881,33,3,0.000302,0.00418007264,0.0006115866799321121,0.000302,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
100,qwen8b,qwen3-8b,s0/longmem_ssp/lm_8_a0346,0,longmem_ssp,SSP,0,0,,0,1,336,0.5,2.0,483,209,1,0.0006595,9.649148475449172e-05,1,2,23,11240,0.00022480000000000002,0,0,0.0,0.00022480000000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1998,33,3,0.000319,0.00437626424,0.0006402914847544917,0.000319,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_retry3_remaining950_20260422_v2
